gvkeyFR,gvkey,year1,yearN
176289,176289,2002,2011
176305,176305,2004,2017
176343,176343,2005,2020
176346,176346,2012,2020
176361,176361,2001,2010
176362,176362,2004,2020
176363,176363,2004,2019
176481,176481,2007,2013
176510,176510,2010,2015
176523,176523,2005,2020
176524,185661,2009,2013
176556,176556,2003,2012
176558,176558,2002,2012
176567,176567,2004,2020
176572,176572,2004,2020
176594,063866,1995,2013
176594,007257,2015,2020
176636,176636,2010,2020
176641,176641,2006,2016
176649,176649,2014,2018
176652,176652,2004,2020
176658,176658,2001,2010
176670,176670,2004,2020
176705,176705,2002,2008
176781,176781,2004,2014
176782,176782,2005,2020
176832,176832,2012,2020
176861,176861,2005,2016
176863,176863,2002,2010
176963,176963,2005,2014
177030,177030,2007,2014
177058,177058,2005,2020
177099,177099,2005,2018
177110,177110,2002,2011
177112,029018,2015,2020
177125,176670,2004,2020
177126,039831,2019,2020
177127,174531,2007,2017
177182,177182,2009,2020
177187,177187,2006,2008
177198,177198,2006,2014
177222,177222,2005,2017
177225,137310,1998,2020
177226,177226,2005,2020
177227,177227,2005,2020
177228,177228,2005,2020
177256,177256,2005,2016
177257,177257,2005,2020
177264,007228,1962,2020
177267,177267,2005,2020
177281,177281,2012,2020
177284,177284,2004,2011
177285,177285,2004,2007
177286,177286,2002,2008
177287,177287,2005,2020
177288,177288,2003,2013
177313,015803,1985,2018
177315,177315,2005,2020
177367,177367,2010,2020
177374,177374,2010,2020
177376,177376,2004,2020
177397,177397,2005,2016
177426,177426,2012,2020
177429,177429,2004,2015
177450,177450,2007,2015
177467,177467,2005,2009
177528,177528,2005,2020
177538,177538,2006,2013
177545,177545,2009,2016
177565,177565,2005,2020
177633,177633,2005,2018
177650,177650,2002,2011
177654,177654,2002,2010
177697,177697,2007,2012
177733,177733,2005,2011
177740,177740,2002,2008
177744,177744,2005,2020
177745,177745,2005,2011
177764,177764,2005,2020
177780,177780,2005,2020
177827,015172,1985,2020
177870,177870,2002,2007
177871,177871,2005,2020
177872,177872,2003,2012
177879,177879,2011,2020
177881,177881,2005,2020
177883,177883,2002,2009
177895,177895,2004,2013
177900,177900,2017,2020
177925,177925,2005,2019
177930,177930,2005,2017
177943,177943,2006,2020
177949,177949,2011,2015
177953,177953,2005,2014
177966,177966,2010,2020
177975,177975,2007,2019
177981,177981,2011,2020
177983,177983,2005,2020
177992,177992,2012,2020
178011,178011,2002,2009
178012,178012,2005,2014
178063,178063,2007,2010
178083,014489,1987,2020
178097,178097,2007,2020
178113,178113,2002,2011
178153,178153,2007,2020
178157,178157,2009,2020
178291,178291,2012,2020
178493,178493,2005,2014
178507,178507,2005,2020
178513,178513,2009,2020
178538,178538,2004,2014
178547,178547,2001,2007
178548,178548,2003,2009
178568,010984,1962,2019
178619,178619,2004,2013
178706,178706,2005,2009
178722,177264,2005,2013
178722,007228,2014,2020
178738,178738,2002,2009
178752,178752,2006,2015
178767,178767,2006,2015
178774,178774,2005,2014
178799,178799,2002,2009
178800,178800,2002,2009
178805,178805,2003,2009
178846,178846,2003,2012
178847,178847,2005,2020
178866,178866,2002,2010
178868,178868,2002,2011
178907,178907,2013,2020
178943,178943,2005,2014
178971,178971,2002,2007
178972,178972,2006,2015
178974,178974,2004,2012
178976,178976,2005,2020
179026,179026,2002,2008
179056,179056,2005,2011
179058,179058,2005,2020
179082,179082,2003,2012
179084,179084,2005,2015
179119,179119,2004,2010
179163,179163,2005,2020
179249,179249,2006,2020
179308,179308,2011,2014
179325,179325,2013,2020
179378,179378,2002,2010
179379,179379,2005,2012
179380,179380,2003,2012
179413,179413,2006,2020
179428,318815,2013,2020
179437,179437,2005,2020
179438,179438,2006,2015
179441,179441,2006,2019
179459,179459,2003,2008
179461,179461,2013,2020
179534,179534,2005,2020
179597,179597,2006,2020
179598,179598,2005,2020
179605A,179605,2005,2011
179605A,171187,2012,2020
179648,062016,1995,2015
179657,179657,2005,2020
179666,179666,2007,2019
179671,179671,2005,2020
179686,179686,2008,2020
179700,028877,1991,2020
179731,179731,2011,2018
179738,179738,2006,2020
179817,179817,2006,2020
179818,006502,1950,2020
179819,179819,2004,2020
179840,179840,2008,2020
179841,179841,2008,2020
179864,179864,2011,2014
179886,179886,2006,2014
179903,179903,2006,2020
179929,179929,2009,2020
180029,180029,2007,2016
180030,180030,2005,2012
180057,180057,2009,2020
180146,180146,2012,2020
180157,180157,2011,2018
180167,164296,2003,2020
180229,180229,2007,2020
180231,180231,2002,2010
180272,180272,2006,2020
180279,180279,2004,2009
180363,180363,2008,2020
180402,180402,2007,2016
180436,180436,2008,2013
180437,180437,2010,2018
180466,180466,2007,2020
180474,180474,2009,2020
180636,180636,2004,2011
180683,180683,2008,2020
180711,180711,2007,2020
180760,180760,2007,2009
180866,037396,2019,2020
180905,180905,2007,2019
180937,180937,2008,2018
181099,181099,2003,2009
181290,181290,2006,2020
181617,181617,2004,2012
181900,181900,2012,2020
181904,181904,2007,2012
181931,181931,2006,2020
181989,181989,2009,2020
182012,006003,1982,2018
182015,182015,2004,2009
182023,182023,2010,2020
182112,182112,2007,2020
182308,182308,2007,2018
182309,182309,2007,2020
182383,015539,2012,2020
182387,182387,2004,2013
182395,182395,2016,2020
182610,182610,2011,2020
182826,182826,2009,2020
182827,182827,2007,2014
182897,182897,2010,2018
182977,182977,2011,2017
183008,183008,2011,2017
183031,183031,2012,2014
183101,183101,2003,2013
183257,183257,2006,2014
183276,183276,2008,2011
183322,183322,2011,2020
183345,183345,2007,2016
183346,183346,2008,2015
183377,183377,2007,2020
183474,183474,2012,2020
183488,183488,2010,2020
183547,183547,2006,2020
183559,183559,2007,2012
183568,183568,2012,2014
183581,183581,2007,2020
183593,183593,2007,2020
183602,183602,2009,2020
183612,183666,2012,2020
183635,183635,2006,2011
183636,183636,2008,2020
183640,183640,2007,2020
183704,183704,2009,2020
183729,183729,2010,2020
183736,183736,2007,2020
183776,183776,2006,2009
183790,183790,2009,2013
183791,183791,2008,2020
183823,183823,2016,2020
183860,183860,2012,2020
183879,183879,2008,2017
183901,183901,2011,2017
183903,183903,2007,2020
183942,183942,2008,2020
183945,183945,2008,2020
183964,183964,2012,2020
183998,183998,2011,2014
184046,184046,2008,2020
184068,184068,2006,2015
184077,184077,2011,2020
184079,184079,2005,2013
184101,184101,2007,2020
184113,184113,2010,2020
184114,063866,1995,2013
184114,007257,2015,2020
184178,184178,2012,2019
184182,184182,2008,2020
184227,184227,2011,2016
184239,012987,2012,2020
184246,184246,2007,2012
184256,184256,2007,2020
184258,184258,2008,2020
184259,184259,2007,2020
184263,184263,2007,2020
184337,184337,2009,2015
184345,184345,2016,2020
184392,184392,2007,2020
184413,184413,2009,2016
184465,184465,2009,2020
184470,184470,2018,2020
184487,184487,2009,2017
184500,184500,2009,2020
184514,184514,2007,2016
184526,020338,1987,2020
184536,184536,2007,2013
184542,184542,2008,2020
184551,184551,2008,2020
184571,184571,2006,2015
184592,184592,2009,2016
184651,184651,2007,2020
184660,184660,2007,2014
184673,184673,2006,2015
184676,184676,2006,2015
184702,184702,2008,2020
184717,184717,2008,2020
184725,184725,2008,2020
184748,184748,2008,2020
184797,184797,2008,2020
184868,184868,2007,2015
184884,184884,2005,2012
184899,012796,1980,2009
184899,184899,2010,2020
184954,024638,2012,2020
184957,184957,2012,2020
184961,027845,1992,2014
184961,014538,2015,2018
184961,016101,2019,2020
184981,184981,2006,2012
184994,184994,2008,2018
184996,184996,2008,2020
185058,143421,1999,2019
185058,010115,2020,2020
185112,185112,2008,2020
185119,185119,2008,2018
185125,185125,2007,2020
185138,185138,2008,2020
185180,185180,2006,2016
185193,185193,2010,2020
185229,185229,2008,2020
185234,185234,2011,2015
185269,185269,2005,2012
185276,185276,2008,2017
185289,185289,2008,2020
185309,185309,2009,2020
185323,185323,2011,2020
185346,185346,2005,2011
185355,185355,2009,2020
185380,185380,2008,2020
185413,185413,2009,2013
185428,185428,2008,2017
185517,185517,2005,2014
185532,185532,2007,2020
185587,185587,2012,2020
185645,185645,2009,2019
185649,185649,2011,2020
185659,185659,2010,2020
185661,185661,2009,2013
185703,185703,2008,2020
185814,185814,2010,2011
185826,185826,2010,2020
185836,185836,2008,2020
185857,185857,2011,2013
185881,185881,2009,2020
185884,185884,2011,2020
185908,185908,2008,2020
185911,185911,2008,2014
185933,185933,2013,2014
185943,185943,2010,2013
186013,186013,2010,2020
186045,186045,2006,2015
186091,186091,2008,2020
186096,186096,2009,2016
186129,186129,2009,2020
186159,186159,2011,2020
186240,186240,2010,2020
186288,186288,2009,2020
186308,186308,2009,2017
186341,186341,2010,2011
186342,012141,1984,2020
186345,186345,2006,2015
186437,186437,2008,2020
186451,186451,2006,2012
186473,186473,2007,2012
186497,186497,2007,2014
186520,186520,2008,2017
186525,186525,2010,2015
186558,186558,2010,2019
186607,186607,2009,2019
186683,186683,2005,2013
186714,186714,2006,2014
186715,186715,2009,2016
186773,186773,2009,2020
186834,186834,2010,2020
186876,186876,2010,2020
186898,186898,2008,2013
186904,186904,2016,2020
186953,186953,2011,2020
186955,186955,2009,2018
186962,186962,2009,2020
186974,186974,2010,2020
186989,186989,2009,2020
186993,186993,2011,2020
187039,187039,2009,2020
187105,187105,2009,2018
187163,187163,2013,2020
187169,187169,2009,2020
187215,187215,2010,2019
187285,187285,2008,2015
187347,187347,2010,2015
187363,187363,2010,2020
187368,187368,2011,2020
187375,187375,2011,2017
187409,187409,2009,2013
187410,187410,2010,2016
187411,187411,2013,2020
187434,187434,2009,2018
187449,187449,2009,2020
187450,187450,2010,2020
187462,187462,2009,2020
187490,187490,2008,2017
187548,187548,2011,2020
187550,187550,2012,2020
187576,187576,2009,2020
187604,187604,2011,2012
187607,187607,2008,2016
187631,187631,2010,2020
187648,187648,2010,2020
187653,014538,1985,2018
187653,016101,2019,2020
187665,187665,2010,2019
187672,187672,2009,2020
187687,187687,2007,2015
187689,187689,2009,2015
187692,187692,2009,2020
187696,187696,2010,2020
187711,187711,2012,2020
187720,187720,2011,2017
187722,187722,2009,2018
187739,187739,2010,2020
187740,187740,2010,2020
187765,187765,2009,2020
187773,187773,2007,2017
187777,187777,2010,2014
187846,187846,2005,2010
187959,187959,2010,2020
187969,187969,2007,2016
187970,187970,2007,2012
188157,188157,2007,2017
188855,188855,2010,2017
188856,188856,2009,2020
189490,189490,2010,2014
189491,189491,2009,2020
189546,189546,2006,2011
189562,189562,2011,2014
189593,189593,2009,2013
190355,190355,2010,2020
190455,190455,2009,2020
190856,190856,2011,2020
192255,192255,2010,2020
192856,062263,1994,2019
192856,028272,2020,2020
194158,194158,2009,2017
194255,194255,2010,2020
194956,194956,2009,2018
196055,196055,2009,2020
196160,196160,2009,2017
196268,196268,2009,2020
196355,196355,2009,2020
196855,196855,2007,2012
196856,196856,2009,2018
197559,197559,2010,2019
198058,198058,2009,2020
199055,199055,2010,2018
199356,199356,2010,2020
200595,200595,2000,2020
200976,200976,1998,2020
201140,241637,2007,2020
201395,201395,1995,2020
201794,201794,1998,2020
203480,203480,1995,2020
203890,203890,2003,2020
203944,203944,2000,2020
204867,204867,1998,2020
205131,205131,1998,2007
205950,175163,2005,2012
206365,206365,2011,2014
206703,206703,1995,2006
207257,207257,2018,2020
208059,208059,1997,2001
208068,208068,1998,2017
208079,208079,2005,2020
208625,208625,1994,1999
209341,209341,1998,2020
209382,209382,1999,2020
210032,033114,2017,2020
210216,210216,1996,2020
210418,210418,1997,2020
211009,211009,1997,2020
211322,211322,1999,2008
211588,211588,1994,2000
211819,211819,1998,2020
212782,212782,1995,2020
213288,213288,1999,2020
213412,213412,1998,2020
213449,213449,1998,2008
216019,216019,2003,2019
218399,218399,1996,2020
220211,220211,2012,2020
220487,220487,1995,2020
220546,220546,1999,2020
220579,220579,2001,2020
220748,220748,1995,2004
220940,220940,1996,2020
220942,220942,2007,2020
221612,221612,1998,2020
221616,221616,1995,2020
221821,221821,1999,2020
222111,222111,1998,2020
222286,222286,1996,2004
222519,222519,1998,2020
222638,222638,1998,2020
223098,223098,1998,2020
223732,223732,1998,2020
223911,007908,1976,2020
224604,224604,1997,2020
224817,224817,1998,2001
228598,228598,1997,2006
230796,230796,1998,2010
232623,232623,2006,2020
232840,232840,2017,2017
233491,233491,2006,2020
237269,237269,2013,2020
238455,238455,2004,2008
240066,240066,2016,2020
241159,241159,2001,2020
241216,241216,1999,2017
241637,241637,2007,2020
241801,241801,2000,2006
242977,242977,2001,2020
243011,243011,1999,2020
244818,244818,1999,2011
245207,245207,2017,2020
245397,245397,2013,2015
246010,246010,2002,2020
247374,247374,2015,2020
247881,247881,2010,2020
248780,248780,2019,2020
249507,249507,1999,2020
252614,252614,2001,2020
253523,253523,2010,2020
253527,253527,2002,2020
253759,253759,2013,2020
254096,254096,2003,2020
254338,254338,2000,2020
254381,254381,2012,2020
259073,259073,2002,2020
260086,260086,2000,2004
260408,260408,2006,2015
260737,260737,2005,2020
260838,260838,2004,2020
260892,260892,1999,2004
260893,260893,2002,2020
260919,160809,2004,2020
264031,264031,2013,2014
264193,264193,2012,2020
264265,264265,2002,2020
264270,264270,2000,2010
264385,264385,2002,2020
264386,264386,2001,2010
264387,264387,2001,2020
264391,264391,2002,2015
264409,264409,2002,2007
264414,264414,2003,2019
264430,264430,2016,2020
264506,264506,1999,2009
264668,181617,2004,2012
264708,264708,2002,2016
264709,264709,1999,2008
264712,264712,1999,2004
266299,266299,2003,2016
266316,266316,2001,2010
266319,266319,2002,2015
270509,270509,2019,2020
270705,270705,2004,2020
271357,271357,2012,2020
271607,271607,2011,2020
271710,271710,2004,2011
271987,271987,2009,2020
272699,272699,2005,2018
272872,272872,2014,2020
272961,272961,2012,2020
274775,274775,2011,2016
275264,275264,2011,2020
275799,275799,2012,2020
275862,275862,2013,2020
277376,277376,2005,2012
277846,277846,2006,2020
278239,278239,2016,2018
281420,281420,2017,2020
282553,282553,2006,2017
282608,282608,2013,2020
282715,282715,2010,2020
282960,282960,2006,2020
283006,283006,2015,2020
284041,284041,2007,2013
284353,284353,2017,2020
284453,284453,2016,2020
284722,284722,2005,2008
284745,284745,2018,2020
285085,285085,2012,2020
285174,285174,2010,2019
285536,285536,2006,2011
285556,285556,2019,2020
286017,286017,2008,2017
286396,286396,2011,2020
287111,287111,2011,2020
287882,287882,2006,2020
289735,289735,2011,2020
290977,290977,2017,2020
291758,291758,2012,2020
291881,291881,2011,2020
292284,292284,2014,2020
293754,293754,2009,2018
294007,294007,2013,2020
295786,295786,2012,2020
295917,295917,2016,2020
296753,296753,2006,2015
296810,296810,2019,2020
296885,296885,2010,2020
297094,297094,2013,2020
297288,297288,2011,2016
297510,297510,2014,2020
298540,298540,2011,2020
306398,306398,2011,2020
308989,308989,2016,2020
312079,312079,2012,2020
313966,313966,2018,2020
315629,315629,2014,2020
315639,315639,2014,2020
316056,316056,2011,2020
319917,319917,2017,2020
320061,320061,2018,2020
321429,321429,2019,2020
323476,323476,2018,2020
324684,324684,2016,2020
325867,325867,2018,2020
326688,326688,2013,2020
328795,328795,2013,2020
332115,332115,2018,2020
339965,339965,2018,2020
345980,345980,2015,2020
S001,012796,1996,2009
S001,184899,2010,2020
S002,001078,2010,2011
S002,016101,2012,2020
S003,146156,2007,2016
S003,001078,2017,2020
S004,022230,2015,2017
S004,013599,2018,2018
S004,002403,2019,2020
S006,119753,2003,2004
S006,007186,2005,2011
S006,025356,2012,2017
S006,002547,2018,2020
S007,023224,2011,2017
S007,005764,2018,2020
S008,030697,2004,2009
S008,011636,2010,2020
S009,030697,2001,2009
S009,011636,2010,2020
S010,027845,2012,2014
S010,014538,2015,2020
S011,004132,2000,2003
S011,029241,2005,2020
S013,001430,1993,1993
S013,001478,1994,2008
S013,008530,2009,2020
S016,006730,1993,1995
S016,031166,1996,2005
S016,001078,2006,2020
S019,011573,1995,2005
S019,007506,2012,2013
S020,001177,1993,2016
S020,007241,2017,2020
S021,005250,1984,1995
S021,007536,1996,2002
S021,140760,2003,2015
S021,100080,2016,2020
S022,003735,2013,2014
S022,122902,2015,2020
S023,146071,2006,2009
S023,126056,2010,2020
S027,146156,2010,2016
S027,001078,2017,2020
S028,146156,2010,2016
S028,001078,2017,2020
S029,146156,2010,2016
S029,001078,2017,2020
S030,015708,2006,2014
S030,014538,2015,2018
S030,016101,2019,2020
S032,008852,2000,2000
S032,008479,2001,2020
S034,001243,2001,2003
S034,162701,2004,2020
S035,004060,2008,2013
S035,187551,2014,2020
S037,148870,2007,2008
S037,001078,2009,2020
S039,015133,2000,2002
S039,146156,2003,2016
S042,004242,2004,2010
S042,006310,2011,2020
S044,012075,2003,2013
S044,010991,2014,2020
S045,011559,1980,1998
S045,003607,1999,2016
S048,025355,1996,2006
S048,010407,2007,2020
S049,025315,2002,2004
S049,147451,2005,2005
S049,003786,2006,2008
S050,176781,2007,2014
S050,005606,2015,2020
S052,010530,2006,2010
S052,064166,2011,2020
S054,001865,1993,1994
S054,010540,1995,2011
S055,139662,2010,2016
S055,032855,2017,2020
S057,139662,2001,2016
S057,032855,2017,2020
S058,139662,2001,2016
S058,032855,2017,2020
S059,139662,2001,2016
S059,032855,2017,2020
